id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
3562,6500,154.156249,54.300885,0.935908,6654,90.972837,0.802469,347.801,0.675245,2.838927,Jasmine
9650,5989,158.755399,48.586471,0.952017,6134,87.323717,0.550611,347.802,0.622157,3.267482,Jasmine
15175,7450,146.722402,65.530224,0.89472,7597,97.394223,0.568529,347.806,0.773913,2.239004,Gonen
7873,6087,156.316933,50.377666,0.946645,6245,88.035272,0.681482,347.809,0.632312,3.102901,Jasmine
10490,5860,160.538289,47.229224,0.955746,6050,86.378144,0.527928,347.811,0.608725,3.39913,Jasmine
1505,6338,148.709019,55.424039,0.927951,6551,89.832022,0.544268,347.812,0.658374,2.683114,Jasmine
10181,7934,144.863038,70.284494,0.874415,8050,100.508122,0.61523,347.813,0.824158,2.061095,Gonen
2964,6050,148.401672,52.960154,0.934154,6318,87.767302,0.486882,347.814,0.628451,2.802138,Jasmine
7968,6208,158.198376,50.884535,0.946859,6367,88.905968,0.68521,347.818,0.644848,3.108968,Jasmine
1117,6706,152.09536,57.740539,0.925137,6888,92.403162,0.558275,347.82,0.696569,2.634117,Jasmine
7907,6173,157.826855,50.827501,0.946724,6341,88.654993,0.516483,347.828,0.641176,3.105147,Jasmine
2250,6548,152.443608,55.450719,0.931498,6710,91.308119,0.58991,347.836,0.680095,2.749173,Jasmine
3891,6542,155.807775,54.476677,0.936884,6686,91.266276,0.513904,347.839,0.67946,2.860082,Jasmine
12701,7222,142.86866,66.260319,0.885948,7506,95.892315,0.772902,347.843,0.750068,2.156172,Gonen
3916,6463,155.176616,54.235858,0.936932,6627,90.713545,0.502176,347.846,0.671228,2.861144,Jasmine
18122,6696,150.395569,58.200513,0.922087,7065,92.334241,0.543154,347.846,0.695427,2.584094,Gonen
1704,6203,147.701808,54.638918,0.929061,6456,88.870158,0.495487,347.872,0.644129,2.703235,Jasmine
13413,7467,144.397059,66.203299,0.888704,7610,97.50528,0.803335,347.884,0.775331,2.181116,Gonen
7607,6159,157.846179,51.158915,0.946021,6434,88.554403,0.486916,347.887,0.639505,3.085409,Jasmine
8910,6065,158.700447,49.818118,0.949452,6233,87.876037,0.463154,347.889,0.629737,3.185597,Jasmine
6500,6416,158.043228,52.408645,0.943417,6529,90.383101,0.811638,347.892,0.66617,3.015595,Jasmine
5882,6330,156.349991,52.469675,0.942008,6467,89.77531,0.585894,347.893,0.657237,2.979816,Jasmine
5681,6165,154.949605,52.197412,0.941552,6398,88.597527,0.626907,347.901,0.640076,2.96853,Jasmine
5143,6291,155.347854,52.899062,0.940237,6471,89.498324,0.487637,347.904,0.653147,2.936684,Jasmine
10302,5992,161.197912,47.875465,0.954878,6129,87.345586,0.795117,347.908,0.622089,3.367026,Jasmine
9470,7770,142.950126,70.052567,0.871695,7979,99.463919,0.605753,347.912,0.806663,2.040612,Gonen
1956,6537,152.477746,55.919885,0.930323,6735,91.231392,0.609226,347.918,0.678632,2.726718,Jasmine
1878,6409,150.841693,55.449849,0.929983,6622,90.333782,0.51815,347.921,0.665333,2.720326,Jasmine
9897,7284,140.01968,68.238211,0.873208,7591,96.303047,0.717494,347.926,0.756147,2.051925,Gonen
2660,6613,153.87038,55.322258,0.93313,6766,91.760193,0.53044,347.928,0.686483,2.781347,Jasmine
1250,6483,149.862234,56.502279,0.926202,6700,90.853794,0.481828,347.932,0.672972,2.652322,Jasmine
10458,5825,159.616197,47.032544,0.955602,5931,86.119802,0.796418,347.933,0.604665,3.393739,Jasmine
1741,6502,151.440486,55.962294,0.929218,6702,90.986832,0.610058,347.935,0.674933,2.706116,Jasmine
16686,7392,148.086446,64.30054,0.900812,7553,97.014363,0.595169,347.936,0.767314,2.303036,Gonen
1676,6741,152.792282,56.5851,0.928896,6895,92.643984,0.522558,347.938,0.69973,2.700221,Jasmine
7646,7416,138.269263,69.757557,0.863409,7607,97.171727,0.608867,347.946,0.769761,1.98214,Gonen
1559,6229,147.310407,54.802728,0.928224,6456,89.056213,0.659363,347.951,0.646535,2.688012,Jasmine
9641,5980,159.161726,48.731794,0.951974,6141,87.25808,0.47619,347.961,0.620654,3.266076,Jasmine
3648,6460,154.822897,54.414125,0.936203,6630,90.692488,0.838852,347.966,0.670454,2.84527,Jasmine
2970,6559,154.60668,55.1676,0.934171,6720,91.384781,0.485277,347.973,0.680701,2.802491,Jasmine
12891,7574,145.311719,67.167268,0.886761,7684,98.201407,0.589325,347.973,0.786039,2.163431,Gonen
5613,6012,152.274509,51.359233,0.941404,6184,87.491235,0.560298,347.993,0.623861,2.964891,Jasmine
5673,6321,156.75974,52.814537,0.941535,6520,89.711466,0.491371,347.994,0.655922,2.968117,Jasmine
13267,7594,145.957602,67.063142,0.888193,7724,98.330977,0.609128,347.995,0.788015,2.176421,Gonen
17830,6924,147.000589,60.827983,0.91037,7112,93.893081,0.542293,347.996,0.718486,2.416661,Gonen
10674,5768,160.331604,46.567159,0.956892,5915,85.697408,0.530293,348.001,0.598514,3.443019,Jasmine
17557,7368,149.686494,63.161891,0.906614,7482,96.856745,0.584298,348.004,0.764524,2.369886,Gonen
9169,6118,159.724544,49.762327,0.950229,6275,88.259161,0.778966,348.008,0.634806,3.209748,Jasmine
8427,7563,140.643091,69.855295,0.867931,7757,98.13007,0.719737,348.009,0.784735,2.013349,Gonen
16894,7329,147.504457,63.734493,0.901833,7474,96.600065,0.784354,348.009,0.760455,2.314358,Gonen
1404,6786,152.837267,57.200948,0.927324,6927,92.952695,0.511765,348.013,0.704097,2.671936,Jasmine
5725,6344,156.133107,52.560349,0.941634,6501,89.874533,0.557078,348.018,0.658218,2.970549,Jasmine
13119,7434,144.124804,66.367757,0.887666,7604,97.289582,0.676988,348.018,0.77131,2.171609,Gonen
6468,6211,156.323755,51.865572,0.943356,6364,88.927447,0.761712,348.024,0.644396,3.014018,Jasmine
7577,6151,156.938641,50.89994,0.945944,6341,88.496872,0.6814,348.025,0.638168,3.083278,Jasmine
6967,6198,155.960591,51.242072,0.944484,6379,88.834333,0.74531,348.033,0.643014,3.043604,Jasmine
1716,6586,151.560825,56.04834,0.929108,6802,91.57268,0.50452,348.039,0.683244,2.704109,Jasmine
7787,6223,158.89445,51.311367,0.946424,6359,89.013312,0.819355,348.041,0.645578,3.096672,Jasmine
2656,6501,153.187145,55.079858,0.933122,6676,90.979834,0.601722,348.042,0.674414,2.781183,Jasmine
2632,6503,153.590955,55.252346,0.933054,6694,90.993828,0.512451,348.044,0.674614,2.779809,Jasmine
3543,6540,155.147093,54.673894,0.935849,6691,91.252324,0.500919,348.045,0.678448,2.837681,Jasmine
1809,6665,153.026868,56.400891,0.929601,6814,92.120256,0.692827,348.05,0.691396,2.713199,Jasmine
13943,7264,143.645484,65.349092,0.890526,7479,96.170744,0.700752,348.059,0.753494,2.198125,Gonen
6311,6272,155.887306,51.871757,0.943014,6426,89.363071,0.537723,348.067,0.650564,3.005244,Jasmine
13289,7533,145.251897,66.707803,0.888304,7668,97.935252,0.726703,348.083,0.78129,2.177435,Gonen
369,6472,140.427587,59.23182,0.906691,6709,90.776684,0.732127,348.085,0.67124,2.370813,Jasmine
5087,6285,154.436386,52.664487,0.940059,6468,89.455634,0.475848,348.107,0.651763,2.932458,Jasmine
4836,6184,154.683652,53.04052,0.939373,6472,88.733947,0.49173,348.11,0.641278,2.91633,Jasmine
14191,7531,146.220423,66.286414,0.891342,7684,97.92225,0.604075,348.11,0.780961,2.205888,Gonen
2280,6482,152.482865,55.433281,0.931579,6673,90.846787,0.507556,348.111,0.672177,2.750746,Jasmine
5886,6029,152.920229,51.315957,0.942014,6216,87.614846,0.450766,348.115,0.625187,2.979974,Jasmine
3760,6592,155.418073,54.491908,0.93652,6728,91.614382,0.685239,348.124,0.683532,2.852131,Jasmine
13403,7613,146.453699,67.150311,0.88869,7763,98.453911,0.755258,348.124,0.789401,2.180983,Gonen
9283,5701,154.841658,48.069879,0.950591,6061,85.198231,0.601879,348.133,0.591113,3.221178,Jasmine
6021,6396,156.841552,52.488099,0.94234,6536,90.242119,0.477599,348.146,0.663125,2.988136,Jasmine
3568,6396,153.935078,54.217317,0.935921,6620,90.242119,0.572862,348.158,0.663079,2.839223,Jasmine
842,6709,150.20489,58.179736,0.921939,6933,92.423829,0.521087,348.162,0.695512,2.581739,Jasmine
6292,6204,155.571797,51.785322,0.942972,6389,88.877321,0.46385,348.163,0.643156,3.004168,Jasmine
15886,7497,147.958952,65.327457,0.897249,7634,97.700956,0.681669,348.166,0.777185,2.264882,Gonen
6107,6180,155.33577,51.881315,0.942575,6399,88.705244,0.521783,348.167,0.640653,2.99406,Jasmine
3596,6422,154.500655,54.378547,0.936014,6607,90.425352,0.754464,348.173,0.665718,2.841206,Jasmine
10121,5980,160.730416,48.201237,0.953974,6120,87.25808,0.478553,348.176,0.619888,3.33457,Jasmine
12748,7497,144.202943,66.824925,0.886145,7639,97.700956,0.591759,348.177,0.777136,2.157922,Gonen
4746,6379,155.293728,53.349817,0.939138,6549,90.122112,0.523169,348.183,0.661222,2.910858,Jasmine
2845,6596,155.017834,55.481362,0.933759,6735,91.642174,0.824191,348.189,0.683692,2.794052,Jasmine
2328,6571,153.600555,55.74006,0.931832,6744,91.468339,0.750285,348.19,0.681097,2.755658,Jasmine
8489,7701,141.417881,70.16746,0.868225,7943,99.021299,0.679101,348.192,0.798214,2.015434,Gonen
4857,6370,155.576384,53.319122,0.939438,6495,90.058514,0.478228,348.199,0.660228,2.917835,Jasmine
13680,7662,146.656649,66.966676,0.889661,7802,98.770245,0.788677,348.199,0.79414,2.189994,Gonen
2839,6275,151.780832,54.331208,0.933738,6551,89.38444,0.491348,348.201,0.650375,2.793622,Jasmine
7638,6277,157.893468,51.138426,0.946098,6407,89.398684,0.489435,348.204,0.650571,3.08757,Jasmine
8551,6066,157.786788,50.031184,0.948398,6259,87.883281,0.582206,348.215,0.628662,3.153769,Jasmine
11686,7594,143.963719,68.052957,0.881219,7846,98.330977,0.611433,348.218,0.787006,2.115466,Gonen
6893,7763,140.017925,71.993618,0.857686,7980,99.419106,0.636625,348.225,0.804488,1.944866,Gonen
9482,5993,158.678166,48.914984,0.9513,6136,87.352874,0.52923,348.233,0.621032,3.243958,Jasmine
7127,6237,156.846447,51.381012,0.944821,6346,89.113383,0.463649,348.239,0.646295,3.052615,Jasmine
1199,6532,150.394114,56.840443,0.925829,6724,91.196495,0.725778,348.24,0.67686,2.6459,Jasmine
1232,6844,153.344366,57.853198,0.926101,7051,93.349084,0.781457,348.248,0.709157,2.650577,Jasmine
1512,6568,151.608961,56.487366,0.927998,6741,91.447457,0.625048,348.248,0.680559,2.683945,Jasmine
10375,5922,160.600787,47.497913,0.955265,6061,86.833891,0.595475,348.248,0.613622,3.381218,Jasmine
17056,7224,146.97845,63.224179,0.902753,7414,95.905591,0.64766,348.258,0.748489,2.324719,Gonen
5852,6271,156.028148,52.396404,0.941928,6446,89.355947,0.49581,348.259,0.649744,2.977841,Jasmine
1890,6568,152.173031,55.917314,0.93004,6720,91.447457,0.497237,348.263,0.6805,2.721394,Jasmine
5132,6537,157.197298,53.543171,0.940204,6657,91.231392,0.832315,348.264,0.677285,2.935898,Jasmine
11973,7358,142.732239,67.060986,0.882753,7601,96.790994,0.617334,348.275,0.762298,2.128395,Gonen
4019,6484,155.340049,54.174218,0.937217,6609,90.860801,0.48244,348.286,0.671708,2.867417,Jasmine
1246,6536,150.21145,56.642021,0.92618,6751,91.224414,0.648799,348.29,0.67708,2.651944,Jasmine
7666,6233,158.55615,51.329466,0.946149,6451,89.084803,0.465497,348.294,0.645677,3.088989,Jasmine
2549,6705,155.450786,56.059042,0.932712,6849,92.396272,0.784211,348.297,0.694559,2.772983,Jasmine
1368,6673,151.720906,56.891269,0.927036,6864,92.175525,0.643739,348.298,0.69124,2.666857,Jasmine
6606,6166,155.924792,51.585433,0.943688,6321,88.604712,0.680574,348.298,0.638721,3.022652,Jasmine
10107,5740,156.726078,47.02156,0.953932,5927,85.489151,0.621212,348.298,0.594593,3.333068,Jasmine
834,6866,151.545147,58.74136,0.921821,7016,93.498998,0.642523,348.306,0.7112,2.579871,Jasmine
3181,6547,155.152826,55.083309,0.934856,6715,91.301146,0.537521,348.307,0.678153,2.816694,Jasmine
5898,6161,154.239925,51.749014,0.942037,6330,88.56878,0.470162,348.311,0.638156,2.980538,Jasmine
11831,7539,143.729439,67.72478,0.882028,7702,97.974246,0.747917,348.315,0.780871,2.122258,Gonen
1549,6754,153.367644,57.075211,0.928174,6920,92.733273,0.503767,348.322,0.699534,2.687115,Jasmine
6997,6262,157.353901,51.665046,0.944561,6395,89.291803,0.473318,348.328,0.648554,3.045655,Jasmine
1499,6510,150.565834,56.133769,0.927904,6736,91.042789,0.74053,348.331,0.674228,2.682268,Jasmine
11427,5451,164.247462,43.031991,0.965069,5654,83.309236,0.650943,348.338,0.564527,3.816869,Jasmine
15882,7410,146.845857,64.841128,0.897232,7608,97.13241,0.580221,348.344,0.767382,2.264702,Gonen
6015,6140,155.780301,52.137002,0.942331,6373,88.417706,0.802614,348.347,0.635849,2.987903,Jasmine
10022,5896,159.184949,47.96616,0.953522,6070,86.643063,0.650773,348.347,0.610581,3.318693,Jasmine
7454,6144,156.728205,50.971087,0.945639,6337,88.446502,0.557279,348.348,0.63626,3.074845,Jasmine
1277,6692,151.644641,57.111061,0.926371,6876,92.306658,0.574717,348.349,0.693005,2.655259,Jasmine
1093,6263,146.41791,55.667229,0.924907,6502,89.298932,0.504024,348.36,0.648538,2.630235,Jasmine
9006,5938,157.985333,49.464654,0.949721,6134,86.951115,0.655408,348.364,0.61487,3.193904,Jasmine
9920,7690,142.863267,69.61332,0.87325,7852,98.950554,0.687958,348.365,0.796283,2.05224,Gonen
5537,6267,155.094789,52.396946,0.941204,6485,89.327444,0.487628,348.376,0.648893,2.959997,Jasmine
3753,6381,153.619393,53.865941,0.936508,6577,90.136239,0.744748,348.38,0.660682,2.851884,Jasmine
6017,7853,139.829368,73.549529,0.850488,7994,99.993751,0.705,348.382,0.813081,1.901159,Gonen
16802,7421,148.833464,64.452071,0.901371,7590,97.204479,0.597504,348.383,0.768349,2.309212,Gonen
12815,7742,146.642418,67.883523,0.886401,7875,99.284543,0.618766,348.391,0.801547,2.160206,Gonen
6420,6085,154.812185,51.413028,0.943244,6336,88.020808,0.618772,348.397,0.629973,3.011147,Jasmine
2253,6251,149.427125,54.35248,0.931501,6454,89.213342,0.511497,348.4,0.647147,2.749224,Jasmine
4757,6445,155.483233,53.399451,0.939174,6574,90.587134,0.484222,348.402,0.667224,2.911701,Jasmine
8569,6095,158.342277,50.1694,0.948479,6306,88.093104,0.567981,348.405,0.630979,3.156153,Jasmine
9081,6094,158.303913,49.46927,0.949919,6256,88.085877,0.45074,348.411,0.630854,3.200045,Jasmine
5918,6418,157.257887,52.737426,0.942091,6536,90.397187,0.473583,348.412,0.66439,2.981903,Jasmine
2421,6576,154.192213,55.823988,0.932162,6766,91.503132,0.484598,348.413,0.680743,2.762114,Jasmine
2908,6400,152.157878,54.36985,0.93398,6578,90.270333,0.584475,348.414,0.662519,2.798571,Jasmine
3382,6503,154.152096,54.492517,0.935435,6653,90.993828,0.696775,348.414,0.673182,2.828867,Jasmine
8160,5988,156.626088,50.149483,0.947355,6201,87.316427,0.590358,348.422,0.619841,3.123184,Jasmine
16732,7368,148.055209,64.229103,0.901,7469,96.856745,0.570499,348.452,0.762559,2.305111,Gonen
2342,6594,153.835016,55.814796,0.931858,6760,91.628279,0.481701,348.453,0.682449,2.756169,Jasmine
8851,6220,159.519161,50.177054,0.94924,6412,88.991853,0.556749,348.456,0.643731,3.179126,Jasmine
8454,6295,160.262837,50.937048,0.948146,6430,89.526772,0.839669,348.462,0.65147,3.146292,Jasmine
5808,6008,153.088674,51.454299,0.941824,6190,87.462124,0.764961,348.463,0.621765,2.975236,Jasmine
1974,6619,152.978156,56.066177,0.930419,6834,91.801811,0.583686,348.464,0.684993,2.728528,Jasmine
12575,7734,146.193038,67.937272,0.885463,7870,99.233234,0.665577,348.464,0.800384,2.151883,Gonen
5541,6473,157.61733,53.243402,0.941217,6614,90.783697,0.481622,348.468,0.669869,2.960317,Jasmine
2823,6518,153.943736,55.124854,0.933689,6701,91.098712,0.532865,348.473,0.674506,2.792638,Jasmine
5936,6283,155.866808,52.250259,0.942139,6450,89.4414,0.479252,348.476,0.650176,2.983082,Jasmine
6704,6166,155.922001,51.495815,0.943888,6337,88.604712,0.480293,348.476,0.638069,3.027858,Jasmine
3432,6607,156.275195,55.190644,0.935562,6762,91.718557,0.809483,348.479,0.683693,2.831552,Jasmine
4465,6408,155.390721,53.670461,0.938459,6581,90.326735,0.790233,348.479,0.6631,2.895275,Jasmine
2123,6408,151.833102,55.414271,0.93102,6659,90.326735,0.609589,348.481,0.663093,2.739964,Jasmine
13275,7454,144.697144,66.470495,0.888242,7672,97.420365,0.606756,348.483,0.771323,2.176863,Gonen
14002,7612,146.609113,66.647463,0.890699,7761,98.447445,0.5888,348.483,0.787672,2.19977,Gonen
14961,7676,148.240319,66.41405,0.894025,7808,98.860441,0.60119,348.491,0.794258,2.232063,Gonen
5532,6254,155.878256,52.668483,0.941188,6488,89.234747,0.697368,348.496,0.647101,2.959612,Jasmine
788,6405,146.809739,57.13496,0.921163,6660,90.305588,0.72619,348.506,0.662687,2.569526,Jasmine
4145,6283,153.451637,53.38754,0.937527,6474,89.4414,0.511562,348.507,0.650061,2.874297,Jasmine
8284,6019,156.859703,50.075558,0.947675,6174,87.542155,0.449179,348.51,0.622736,3.13246,Jasmine
1819,6526,151.866819,55.957681,0.929641,6747,91.154601,0.789881,348.512,0.675183,2.713958,Jasmine
3899,6194,151.669958,53.02491,0.936896,6410,88.805663,0.510803,348.515,0.640823,2.860353,Jasmine
8940,6031,157.651291,49.446085,0.949541,6215,87.629377,0.492729,348.515,0.623959,3.188347,Jasmine
4724,6283,154.079612,52.961689,0.939069,6449,89.4414,0.615257,348.529,0.649979,2.909265,Jasmine
6968,6361,157.954171,51.893448,0.944492,6499,89.994871,0.664265,348.538,0.658014,3.043817,Jasmine
16110,7210,146.023186,64.200553,0.898164,7404,95.812615,0.546212,348.542,0.745821,2.274485,Gonen
6626,6370,158.049826,52.271609,0.943726,6516,90.058514,0.643434,348.546,0.658915,3.023627,Jasmine
9392,5882,157.712772,48.747582,0.951033,6044,86.540135,0.434032,348.546,0.608436,3.235294,Jasmine
3655,6347,153.837698,54.057247,0.936229,6513,89.895781,0.717175,348.562,0.656475,2.845829,Jasmine
8863,6018,156.849533,49.317913,0.949281,6216,87.534882,0.636825,348.563,0.622443,3.180377,Jasmine
6774,6174,155.971505,51.428444,0.944075,6342,88.662173,0.482193,348.576,0.63853,3.032787,Jasmine
17020,7426,148.758766,64.061874,0.902523,7536,97.23722,0.552037,348.577,0.768011,2.322111,Gonen
15037,7490,146.86249,65.727104,0.894263,7640,97.655334,0.672412,348.588,0.774581,2.234428,Gonen
5412,6297,155.385621,52.620996,0.940913,6461,89.540993,0.526769,348.589,0.651203,2.952921,Jasmine
10072,5788,158.148649,47.535944,0.953757,5966,85.845853,0.482937,348.589,0.598565,3.326928,Jasmine
1752,6690,153.380929,56.637543,0.929326,6863,92.292863,0.645753,348.596,0.691817,2.708114,Jasmine
3398,6217,150.898316,53.322459,0.935485,6429,88.97039,0.616766,348.596,0.642904,2.82992,Jasmine
11887,7598,144.675512,68.08984,0.882326,7744,98.356871,0.748571,348.596,0.785714,2.124774,Gonen
594,6505,145.823938,58.056068,0.917331,6714,91.00782,0.516926,348.6,0.672671,2.511778,Jasmine
14825,7552,147.370755,66.154828,0.893582,7672,98.058682,0.594646,348.6,0.780939,2.227664,Gonen
1971,6602,153.176729,56.144637,0.930404,6779,91.683845,0.508707,348.607,0.682674,2.728252,Jasmine
5705,6229,155.360704,52.313337,0.941604,6419,89.056213,0.497922,348.615,0.644074,2.969811,Jasmine
7444,6243,157.527442,51.243682,0.945611,6386,89.156236,0.805548,348.62,0.645504,3.074085,Jasmine
14515,7447,145.666689,65.724424,0.892424,7627,97.374611,0.5683,348.624,0.769975,2.216325,Gonen
9107,6035,157.539072,49.177582,0.950029,6204,87.658432,0.634395,348.637,0.623936,3.203473,Jasmine
3894,6385,154.344486,53.963868,0.936887,6561,90.164486,0.482579,348.642,0.660102,2.860145,Jasmine
3795,6478,155.43765,54.451644,0.936633,6656,90.818752,0.517082,348.648,0.669694,2.8546,Jasmine
8342,6022,157.528479,50.219586,0.947823,6219,87.563968,0.452374,348.658,0.622517,3.136794,Jasmine
9155,6233,161.170133,50.231545,0.950191,6388,89.084803,0.46017,348.659,0.644325,3.208544,Jasmine
17371,7335,149.019264,63.396779,0.904993,7487,96.639599,0.559753,348.66,0.758238,2.350581,Gonen
7116,6183,156.595774,51.315085,0.944785,6361,88.726772,0.708978,348.661,0.639149,3.051652,Jasmine
4827,6321,154.841626,53.100766,0.939359,6493,89.711466,0.562267,348.671,0.653377,2.915996,Jasmine
6569,6198,156.206419,51.721574,0.943592,6380,88.834333,0.698445,348.678,0.640637,3.02014,Jasmine
8655,6141,159.256052,50.329278,0.94875,6343,88.424906,0.542539,348.679,0.634742,3.164282,Jasmine
10563,5571,157.417905,46.059917,0.956236,5766,84.221241,0.714231,348.686,0.575803,3.417677,Jasmine
10688,5800,160.941603,46.680358,0.957013,5943,85.934797,0.469484,348.689,0.599462,3.447737,Jasmine
6257,6094,154.559693,51.482184,0.942895,6272,88.085877,0.542074,348.696,0.629823,3.002198,Jasmine
7272,6162,157.205754,51.352109,0.945144,6371,88.575968,0.498786,348.697,0.636847,3.06133,Jasmine
8600,6184,158.770797,50.266773,0.948559,6321,88.733947,0.539852,348.713,0.639062,3.158564,Jasmine
4003,6187,152.365904,53.152319,0.93718,6455,88.755468,0.505804,348.723,0.639335,2.86659,Jasmine
12327,7440,143.676598,67.052431,0.884421,7688,97.328835,0.581614,348.725,0.768806,2.14275,Gonen
10180,5928,160.228894,47.887912,0.954293,6062,86.877868,0.656697,348.727,0.612558,3.345915,Jasmine
